nome,endereco,cidade,uf,cep,telefone,latitude,longitude
APS Oliveira Dos Brejinhos,"Praça Carmerindo José Pereira, Centro, Oliveira Dos Brejinhos - Ba",Oliveira Dos Brejinhos,BA,,,-12.3186817,-42.8925873
APS Luis Eduardo Magalhães,"Rua Raquel De Queiroz, Santa Cruz, Luis Eduardo Magalhães - Ba",Luis Eduardo Magalhães,BA,,,-12.0988392,-45.7942233
APS Amélia Rodrigues,"Ru A Angelo Cardoso S/N, Centro, Amélia Rodrigues - Ba",Amélia Rodrigues,BA,,,-12.3961566,-38.7586257
APS Conceição Do Coité,"Rua Ildebrando Iedo Cirino Araujo, Centro, Conceição Do Coité - Ba",Conceição Do Coité,BA,,,-11.5628404,-39.282995
APS Feira De Santana,"Rua N, Conjunto Milton Gomes, Queimadinha, Feira De Santana - Ba",Feira De Santana,BA,,,-12.2345554,-38.9623502
APS Ipirá/Ba,"Praça Santana. S/N, Centro, Ipirá - Ba",Ipirá,BA,,,-12.1551851,-39.7344365
APS Itaberaba,"Av.Brigadeiro Eduardo Gomes, 297, Centro, Itaberaba - Ba",Itaberaba,BA,,,-12.5288932,-40.3108385
APS Jequié,"Rua Edval Teixeira, Centro, Jequié - Ba",Jequié,BA,,,-13.8634971,-40.0781022
APS Mundo Novo/Ba,"Rua Numa Alves Barreto, Centro, Mundo Novo - Ba",Mundo Novo,BA,,,-11.8743374,-40.4613415
APS Riachão Do Jacuípe,"Praça Julieta Cana Brasil, Centro, Riachão Do Jacuípe - Ba",Riachão Do Jacuípe,BA,,,-11.8104811,-39.3846341
APS Serrinha/Ba,"Rua Cornelio Paz S/N, Centro, Serrinha - Ba",Serrinha,BA,,,-11.6648223,-39.0028099
APS Seabra,"Rua 22 De Abril S/N, Centro, Seabra - Ba",Seabra,BA,,,-12.4303142,-41.7700352
APS Feira De Santana - Muchila,"Rua Doutor Macario Cerqueira, 313, Muchila, Feira De Santana - Ba",Feira De Santana,BA,,,-12.2633712,-38.9700617
APS Ichu,"Rua Juvêncio Carneiro De Oliveira, Centro, Ichu - Ba",Ichu,BA,,,-11.7487339,-39.1907121
APS Iraquara,"Rua Rosalvo Felix, Centro, Iraquara - Ba",Iraquara,BA,,,-12.244135,-41.618617
APS Itiruçú,"Rua Ludovico Farias . Catunda, 100, Centro, Itiruçú - Ba",Itiruçú,BA,,,-12.2556441,-38.9641978
APS Ruy Barbosa/Ba,"Rua Mato Grosso, S/N, Centro, Ruy Barbosa - Ba",Ruy Barbosa,BA,,,-12.2798839,-40.4960063
APS Irará,"Rua Padre Jocundo Paolilo, Centro, Irará - Ba",Irará,BA,,,-12.0370731,-38.7684898
APS Queimadas/Ba,"Alto Da Chacrinha, Centro, Queimadas - Ba",Queimadas,BA,,,-10.9797281,-39.6223611
APS Santo Estevão,"Av. Getulio Vargas, 04, Centro, Santo Estevão - Ba",Santo Estevão,BA,,,-12.4304104,-39.2505917
APS Valente,"Rua Olegário Lopes Da Cunha, Centro, Valente - Ba",Valente,BA,,,-11.415245,-39.4639871
APS Piatã,,Piatã,BA,,,-23.4682428,-46.2687761
APS Eunápolis,"Rua Paulino Mendes Lima - S/N, Centro, Eunápolis - Ba",Eunápolis,BA,,,-16.3778195,-39.5884432
APS Ilhéus,"Rua Marques De Paranagua, 150, Centro, Ilhéus - Ba",Ilhéus,BA,,,-14.798951,-39.0346003
APS Ipiaú,"Avenida Pensilvânia Nº 1, Centro, Ipiaú - Ba",Ipiaú,BA,,,-14.1288899,-39.7358983
APS Itabuna,"Av. Ilheus, 45, Centro, Itabuna - Ba",Itabuna,BA,,,-14.785777,-39.2738442
APS Itamaraju,"Praça Da Indepedência S/N, Centro, Itamaraju - Ba",Itamaraju,BA,,,-17.0444142,-39.5391992
APS Teixeira De Freitas,"Rua Ministro Alfredo Buzaid, 549, Monte Castelo, Teixeira De Freitas - Ba",Teixeira De Freitas,BA,,,-17.5404957,-39.722966
APS Camacan,"Av. Dos Pinheiros, 270, Ed Anisio Loureiro, Centro, Camacan - Ba",Camacan,BA,,,-15.4201038,-39.49640369999999
APS Canavieiras,"Rua Rui Barbosa 432, Centro, Canavieiras - Ba",Canavieiras,BA,,,-15.6786593,-38.9431021
APS Caravelas,"Praça Teófilo Otoni, 168, Centro, Caravelas - Ba",Caravelas,BA,,,-17.7352644,-39.2632353
APS Coaraci,"Rua Maria Quitéria, 120, Centro, Coaraci - Ba",Coaraci,BA,,,-16.3768807,-39.5827782
APS Gandu,"Rua Castro Alves, 85, Centro, Gandu - Ba",Gandu,BA,,,-12.4317737,-38.3249527
APS Porto Seguro,"Praça Acm, S/N, Centro, Porto Seguro - Ba",Porto Seguro,BA,,,-16.4483621,-39.063831
APS Itabela,"Rua Carmilton Bonfim De Souza, S/N, Centro, Itabela - Ba",Itabela,BA,,,-16.5713396,-39.5628859
APS Mucuri,,Mucuri,BA,,,,
APS Prado,,Prado,BA,,,,
APS Ibicarai,"Rua Profa Waldir Pinto Montenegro Matos, Centro, Ibicarai - Ba",Ibicarai,BA,,,-14.8658723,-39.5903556
APS Medeiros Neto,,Medeiros Neto,BA,,,,
APS Itanhém,"Rua Dom Pedro Ii, S/N, Centro, Itanhém - Ba",Itanhém,BA,,,-17.1914007,-40.3496894
APS Ibirataia,"Praça Dez De Novembro, S/N, Centro, Ibirataia - Ba",Ibirataia,BA,,,-22.8909475,-43.1188789
APS Ibirapitanga,"Rua Alto Do Carmelo, S/N, Centro, Ibirapitanga - Ba",Ibirapitanga,BA,,,-14.1605719,-39.3718444
APS Belmonte/Ba,"Travessa Visconde De Cairu, Centro, Belmonte - Ba",Belmonte,BA,,,-15.8644279,-38.8803487
APS Ubaitaba,"Avenida Vasco Neto, S/N - Centro, Centro, Ubaitaba - Ba",Ubaitaba,BA,,,-14.3112141,-39.3240003
APS Euclides Da Cunha,"Rua Rômulo Galvão, 66, Centro, Euclides Da Cunha - Ba",Euclides Da Cunha,BA,,,-10.5078999,-39.0147815
APS Irecê,"Rua Trinta E Três, S/Nº, Centro, Irecê - Ba",Irecê,BA,,,-11.2937082,-41.8505785
APS Jacobina,"Rua Sílvio Dias Pires, S/Nº, Centro, Jacobina - Ba",Jacobina,BA,,,-11.1865225,-40.5193449
APS Jaguarari,"Rua Castro Alves, Nº 7, Centro, Jaguarari - Ba",Jaguarari,BA,,,-10.2594828,-40.1960699
APS Juazeiro,"Av. Dr. Adolfo Viana, S/Nº, Centro, Juazeiro - Ba",Juazeiro,BA,,,-9.3993151,-40.5445276
APS Miguel Calmon,"Praça Quinze De Novembro, S/Nº, Centro, Miguel Calmon - Ba",Miguel Calmon,BA,,,-11.4287018,-40.5947958
APS Morro Do Chapéu,"Rua Nilo Peçanha, 32, Centro, Morro Do Chapéu - Ba",Morro Do Chapéu,BA,,,-11.551713,-41.157203
APS Remanso,"Rua Ruy Ribeiro, S/N Quadra 6, Centro, Remanso - Ba",Remanso,BA,,,-12.9859518,-38.5200395
APS Senhor Do Bonfim,"Praça Alexandre Góes, 187, Centro, Senhor Do Bonfim - Ba",Senhor Do Bonfim,BA,,,-10.4586633,-40.1890615
APS Paulo Afonso,"Av. Apolônio Sales, 915, Centro, Paulo Afonso - Ba",Paulo Afonso,BA,,,-9.398716900000002,-38.2264415
APS Ribeira Do Pombal,"Travessa Getúlio Vargas, S/N, Centro, Ribeira Do Pombal - Ba",Ribeira Do Pombal,BA,,,-10.8364886,-38.5439651
APS Paripiranga,"Travessa Artur Trindade, S/N, Centro, Paripiranga - Ba",Paripiranga,BA,,,-12.2556441,-38.9641978
APS Tucano,"Pç Vigário Martins, Nº 61, Centro, Tucano - Ba",Tucano,BA,,,-10.9654492,-38.7857485
APS Campo Alegre De Lourdes,"Rua Lauro De Freitas, S/N, Centro, Campo Alegre De Lourdes - Ba",Campo Alegre De Lourdes,BA,,,-9.5201114,-43.0136625
APS Amargosa,"Praca Da Bandeira, S/N, Centro, Amargosa - Ba",Amargosa,BA,,,-13.0320003,-39.6003457
APS Cruz Das Almas,"Rua 31 De Agosto, S/N, Centro, Cruz Das Almas - Ba",Cruz Das Almas,BA,,,-12.6718752,-39.1039317
APS Maragogipe,,Maragogipe,BA,,,,
APS Muritibá,"Praca Castro Alves, 48, Centro, Muritibá - Ba",Muritibá,BA,,,-12.9769754,-38.5145718
APS Nazaré/Ba,"Rua Ferreira Bastos, Nº 02, Centro, Nazaré - Ba",Nazaré,BA,,,-13.0308964,-39.016143
APS Santo Antônio De Jesus,"Rua Jd.Bahia, S/N, Centro, Santo Antônio De Jesus - Ba",Santo Antônio De Jesus,BA,,,-12.9698766,-39.26171069999999
APS São Félix,"Av.Coronel. Severino Da Luz Neto, 02, Centro, São Félix - Ba",São Félix,BA,,,-12.6077699,-38.9719862
APS Sapeaçú,"Praça Da Matriz, Nº 344, Centro, Sapeaçú - Ba",Sapeaçú,BA,,,-12.2595671,-38.9675892
APS Valença/Ba,"Rua Dom Pedro Ii, 191, Centro, Valença - Ba",Valença,BA,,,-13.3723356,-39.0718037
APS Castro Alves,"Av. Rafael Jambeiro, 64, Centro, Castro Alves - Ba",Castro Alves,BA,,,-12.7630509,-39.4276488
APS Ituberá,"Praça Domingos Wilson Alves Pereira, S/N, Centro, Ituberá - Ba",Ituberá,BA,,,-13.7352913,-39.1464519
APS Mutuipe,"Av. Cruzeiro 1423, Centro, Mutuipe - Ba",Mutuipe,BA,,,-13.2273079,-39.5143239
APS Vera Cruz/Ba,,Vera Cruz,BA,,,,
APS Presidente Tancredo Neves,"Rua Nossa Senhora Aparecida 55, Centro, Presidente Tancredo Neves - Ba",Presidente Tancredo Neves,BA,,,-13.4563927,-39.4159365
APS Camamu,,Camamu,BA,,,,
APS Brumado,"Rua Teodoro Sampaio, 118, Centro, Brumado - Ba",Brumado,BA,,,-14.202175,-41.6640826
APS Caetité,"Rua Rui Barbosa, 206, Centro, Caetité - Ba",Caetité,BA,,,-14.0680359,-42.4880356
APS Guanambi,"Av. Inês Yara Teixeira Cotrin, 344, Centro, Guanambi - Ba",Guanambi,BA,,,-14.215688,-42.80207499999999
APS Itapetinga,"Rua Olímpio Vieira, Nº 47, Centro, Itapetinga - Ba",Itapetinga,BA,,,-15.246104,-40.2455653
APS Livramento De Nossa Senhora,"Av. Dr. Nelson Leal, 189, Centro, Livramento De Nossa Senhora - Ba",Livramento De Nossa Senhora,BA,,,-13.6491136,-41.843435
APS Poções,"Rua 26 De Junho, S/Nº, Centro, Poções - Ba",Poções,BA,,,-14.5250654,-40.3682858
APS Vitória Da Conquista,"Av. Rosa Cruz 06, Candeias, Vitória Da Conquista - Ba",Vitória Da Conquista,BA,,,-14.8563057,-40.8273526
APS Condeúba,"Pç Jovino Acenio Da Silva N 48, Centro, Condeúba - Ba",Condeúba,BA,,,-14.8503277,-40.844989
APS Barra Do Choça,"Av. Aureliano Barbosa Santana, S/N, Centro, Barra Do Choça - Ba",Barra Do Choça,BA,,,-14.8659489,-40.5778538
APS Itororó,"Rua 26 De Abril, S/N, Centro, Itororó - Ba",Itororó,BA,,,-15.1163635,-40.0722164
APS Iguaí,"Rua Salviano Marques, S/N, Centro, Iguaí - Ba",Iguaí,BA,,,-14.7564225,-40.08968
APS Cândido Sales,"Rua José Porto, S/N, Centro, Cândido Sales - Ba",Cândido Sales,BA,,,-15.5053485,-41.232665
APS Encruzilhada,"Pça. Nelson Pales De Oliveira, S/N, Centro, Encruzilhada - Ba",Encruzilhada,BA,,,-15.5329871,-40.9103203
APS Itambé/Ba,"Rua Almirante Barroso, S/N, Centro, Itambé - Ba",Itambé,BA,,,-14.7942485,-39.277587
APS Anagé,"Rua Claudionor Silva, S/N, Centro, Anagé - Ba",Anagé,BA,,,-14.6234329,-41.1368011
APS Caculé,,Caculé,BA,,,,
APS Paramirim,"R. Avelino Bonfim, S/N, Centro, Paramirim - Ba",Paramirim,BA,,,-13.4474862,-42.2416397
APS Riacho De Santana/Ba,,Riacho De Santana,BA,,,,
APS Barra Da Estiva,,Barra Da Estiva,BA,,,,
APS Palmas De Monte Alto,"Tv. Do Japonês, S/N, Centro, Palmas De Monte Alto - Ba",Palmas De Monte Alto,BA,,,-14.261622,-43.165521
APS Carinhanha,,Carinhanha,BA,,,,
APS Planalto,,Planalto,BA,,,,
APS Aracati,"Pca Coronel Raimundo Porto, S/Nº, Centro, Aracati - Ce",Aracati,CE,,,-4.5653618,-37.7702659
APS Baturité,"Av. 7 De Stembro, 1104, Centro, Baturité - Ce",Baturité,CE,,,-4.3300572,-38.8803261
APS Cascavel/Ce,"R. Coronel Leite, S/N, Centro, Cascavel - Ce",Cascavel,CE,,,-5.4983977,-39.3206241
APS Caucaia,"Rua Antonio Guedes Pessoa, Padre Romualdo, Caucaia - Ce",Caucaia,CE,,,-3.7255074,-38.6563903
APS Fortaleza - Aldeota,"Av. Desembargador Moreira, Nº 1135, Aldeota, Fortaleza - Ce",Fortaleza,CE,,,-3.7354889,-38.4978418
APS Fortaleza - Centro-Oeste,"Rua Princesa Isabel, Nº 1611, Farias Brito, Fortaleza - Ce",Fortaleza,CE,,,-3.7350082,-38.537741
APS Fortaleza - Jacarecanga,"Rua Guilherme Rocha, 1624, Centro, Fortaleza - Ce",Fortaleza,CE,,,-3.722573199999999,-38.5402029
APS Fortaleza - Sul,"Av. Doutor Valmir Ponte, Edson Queiroz, Fortaleza - Ce",Fortaleza,CE,,,-3.7712532,-38.4790064
APS Fortaleza - Messejana,"Rua Manuel Castelo Branco, 248, Messejana, Fortaleza - Ce",Fortaleza,CE,,,-3.8320497,-38.4927533
APS Fortaleza - Damas,"Rua Machado De Assis, 525, Damas, Fortaleza - Ce",Fortaleza,CE,,,-3.7506518,-38.5491955
APS Fortaleza - Parquelândia,"Rua Pedro De Queiroz, 265, Parquelandia, Fortaleza - Ce",Fortaleza,CE,,,-3.7373478,-38.5599685
APS Fortaleza - Centro,"Rua Pedro Pereira 383, Centro, Fortaleza - Ce",Fortaleza,CE,,,-3.729675799999999,-38.5289146
APS Maranguape,"Rua Coronel Antonio Botelho, 153, Centro, Maranguape - Ce",Maranguape,CE,,,-3.893777199999999,-38.6838639
APS Pacajus,"Rua Guarani, 806, Centro, Fortaleza - Ce",Fortaleza,CE,,,-3.7659115,-38.5811965
APS Redenção/Ce,"Rua Santos Dumont, 177, Centro, Redenção - Ce",Redenção,CE,,,-4.2229675,-38.7261735
APS Russas,"Av. Dom Lino, Nº 346, Centro, Russas - Ce",Russas,CE,,,-4.9348804,-37.9704553
APS Canindé,"Rua Simão Barbosa, S/N, Centro, Canindé - Ce",Canindé,CE,,,-4.363796,-39.3149724
APS Quixadá,"Rua Florencio Lopes, 171, Combate, Quixadá - Ce",Quixadá,CE,,,-4.974161899999999,-39.02090570000001
APS Quixeramobim,"Rua Raimundo Rodrigues, S/N, Centro, Quixeramobim - Ce",Quixeramobim,CE,,,-5.1953772,-39.2893652
APS Boa Viagem,"Rua Antonio Queiroz, S/N, Centro, Boa Viagem - Ce",Boa Viagem,CE,,,-5.1260365,-39.7322908
APS Maracanaú,"Anel Viário, 4 De Julho, S/N, Centro, Maracanaú - Ce",Maracanaú,CE,,,-3.8828508,-38.61428
APS Pacatuba/Ce,"Anel Viario, 4 De Julho, S/N, Centro, Pacatuba - Ce",Pacatuba,CE,,,-3.8829431,-38.6136826
APS Paracuru,"Rua São João Evangelista, S/N, Centro, Paracuru - Ce",Paracuru,CE,,,-3.4189455,-39.0294485
APS Horizonte,"Rua Antonio Augustinho Da Silva, S/N, Centro, Horizonte - Ce",Horizonte,CE,,,-4.1014231,-38.4996312
APS São Gonçalo Do Amarante/Ce,"Rua Coronel Doca Paraíba, Centro, São Gonçalo Do Amarante - Ce",São Gonçalo Do Amarante,CE,,,-3.609623,-38.966671
APS Pentecoste,"Rua Vicente Feijó De Melo, S/N, Centro, Pentecoste - Ce",Pentecoste,CE,,,-3.7883772,-39.2750667
APS Beberibe,"Rua D 211 Qu 07 Loteamento Racine Facó, Centro, Beberibe - Ce",Beberibe,CE,,,-4.181328,-38.1362168
APS Paraipaba,"Rua João Viana Pessoa, S/N, Centro, Paraipaba - Ce",Paraipaba,CE,,,-3.43766,-39.1482338
APS Aracoiaba/Ce,"Rua Raimundo De Castro E Silva, S/N, Centro, Aracoiaba - Ce",Aracoiaba,CE,,,-4.3739456,-38.8093254
APS Tabuleiro Do Norte,"Pedro Pessoa, S/N, Centro, Tabuleiro Do Norte - Ce",Tabuleiro Do Norte,CE,,,-5.2442957,-38.1284685
APS Limoeiro Do Norte,"Rua Jose Candido De Sousa, 1180, Centro, Limoeiro Do Norte - Ce",Limoeiro Do Norte,CE,,,-5.155419,-38.103262
APS Ocara,"Rua Cassiano Correia, 121, Centro, Ocara - Ce",Ocara,CE,,,-4.4899665,-38.5993854
APS Morada Nova,"Rua Divino Espirito Santo, S/N, Centro, Morada Nova - Ce",Morada Nova,CE,,,-5.1084431,-38.371994
APS Jaguaribe,"Rua Eliziário Pinheiro, S/N, Centro, Jaguaribe - Ce",Jaguaribe,CE,,,-5.8952962,-38.6229465
APS Iracema/Ce,"Rua Francisco Roque De Oliveira, Lt36/72, Centro, Iracema - Ce",Iracema,CE,,,-5.8085765,-38.3113254
APS Aquiraz,"Rua João Lima S/N, Centro, Aquiraz - Ce",Aquiraz,CE,,,-3.9062715,-38.3874893
APS Acopiara,"Rua Pe. Leopoldo Rolim S/N, Centro, Acopiara - Ce",Acopiara,CE,,,-6.0923879,-39.4513207
APS Assaré,"Rua Euclides Onofre, 218, Centro, Assaré - Ce",Assaré,CE,,,-6.8731537,-39.8717979
APS Barbalha,"R: T 12- Bairro Sto. Antonio., Centro, Barbalha - Ce",Barbalha,CE,,,-7.3213778,-39.3001872
APS Campos Sales,"Av. Francisco Ademar De Andrade., Centro, Campos Sales - Ce",Campos Sales,CE,,,-7.0776455,-40.3752905
APS Crato,"Rua Jose Marrocos - De 1 Ao Fim, Pinto Madeira, Crato - Ce",Crato,CE,,,-7.2358943,-39.4092317
APS Icó,"Rua Carlos Lineman Peixoto, S/N, Centro, Icó - Ce",Icó,CE,,,-6.4076086,-38.8599287
APS Iguatu/Ce,"Rua Engenheiro Wilton Correa Lima 45, Prado, Iguatu - Ce",Iguatu,CE,,,-6.3688247,-39.2953312
APS Juazeiro Do Norte,"Rua Santa Luzia, 287/295, Centro, Juazeiro Do Norte - Ce",Juazeiro Do Norte,CE,,,-7.2037464,-39.3185672
APS Mombaça,"R. Nossa Senhora Do Perpétuo Socorro S/N, Centro, Mombaça - Ce",Mombaça,CE,,,-5.7419856,-39.6269112
APS Senador Pompeu,"Avenida Senador Carlos Jereissate S/N, Centro, Senador Pompeu - Ce",Senador Pompeu,CE,,,-5.5874425,-39.373166
APS Brejo Santo,"Rua Coronel Nicodemos, 61, Centro, Brejo Santo - Ce",Brejo Santo,CE,,,-7.4903267,-38.98332509999999
APS Missão Velha,"Rua Coronel José Dantas, S/N, Centro, Missão Velha - Ce",Missão Velha,CE,,,-7.2496506,-39.1461569
APS Oros,"Rua Iluminada, S/N, Centro, Oros - Ce",Oros,CE,,,-3.7329688,-38.5264661
APS Araripe,"Rua Vicente Alencar Barbosa, Centro, Araripe - Ce",Araripe,CE,,,-7.2126023,-40.130208
APS Mauriti,,Mauriti,CE,,,,
APS Pedra Branca/Ce,"Rua Antonio Frutuoso Duarte 125, Centro, Pedra Branca - Ce",Pedra Branca,CE,,,-5.4540384,-39.721276
APS Caririaçu,"Rua Joaquim Santana S/N, Centro, Caririaçu - Ce",Caririaçu,CE,,,-7.0417977,-39.2855054
APS Milagres/Ce,"Rua Pedro Leite Da Cunha, Centro, Milagres - Ce",Milagres,CE,,,-7.3132183,-38.9495813
APS Aurora/Ce,"R: Cel. José Leite 285, Centro, Aurora - Ce",Aurora,CE,,,-6.9435083,-38.9657863
APS Cedro/Ce,"R: Cel. Antonio Afonso S/N, Centro, Cedro - Ce",Cedro,CE,,,-6.6075391,-39.0570238
APS Lavras Da Mangabeira,"R: Tenente Raimundo Lima /S/N, Centro, Lavras Da Mangabeira - Ce",Lavras Da Mangabeira,CE,,,-6.7524744,-38.9630747
APS Barro,"Av. Dep Januario Feitosa, Centro, Barro - Ce",Barro,CE,,,-7.181512799999999,-38.780441
APS Camocim,"Rua Da Independência, S/N, Centro, Camocim - Ce",Camocim,CE,,,-2.8989348,-40.8468184
APS Crateús,"Rua Dom Pedro Ii, 504, Centro, Crateús - Ce",Crateús,CE,,,-5.1763018,-40.6681446
APS Guaraciaba Do Norte,"Rua Tancredo De Sousa Carvalho, 113-B, Centro, Guaraciaba Do Norte - Ce",Guaraciaba Do Norte,CE,,,-4.160857,-40.7492093
APS Itapagé,"Rua Francisco José De Oliveira, 279, Centro, Itapagé - Ce",Itapagé,CE,,,-3.684732399999999,-39.5816401
APS Itapipoca,"Rua Presidente Roosevelt 25, Centro, Itapipoca - Ce",Itapipoca,CE,,,-3.5051559,-39.579896
APS Santa Quitéria,,Santa Quitéria,CE,,,-23.5180739,-47.1399807
APS São Benedito,"Rua Irineu Pinto Da Silva Silveira, 232, Centro, São Benedito - Ce",São Benedito,CE,,,-4.051485,-40.8688582
APS Sobral,"Av. Lucia Saboia 131, Centro, Sobral - Ce",Sobral,CE,,,-3.6891166,-40.35345239999999
APS Viçosa Do Ceará,"Rua Salustiano De Pinho, 780, Centro, Viçosa Do Ceará - Ce",Viçosa Do Ceará,CE,,,-3.568347,-41.0925653
APS Acaraú,"Rua Santo Antonio Nº 1194, Centro, Acaraú - Ce",Acaraú,CE,,,-2.8979192,-40.11921770000001
APS Tauá,"Rua Jornalista Helder Feitosa, Centro, Tauá - Ce",Tauá,CE,,,-6.0045229,-40.2991302
APS Coreaú,"Avenida Antonio Cristino, S/N, Centro, Coreaú - Ce",Coreaú,CE,,,-3.5510459,-40.6561966
APS Forquilha,"Avenida Criança Dante Valério, Centro, Forquilha - Ce",Forquilha,CE,,,-3.7978194,-40.2592516
APS Irauçuba,"Avenida Jorge Domingues, Centro, Irauçuba - Ce",Irauçuba,CE,,,-3.7474869,-39.7836738
APS Santana Do Acaraú,"Rua Dona Maria Joaquina, Centro, Santana Do Acaraú - Ce",Santana Do Acaraú,CE,,,-3.4589853,-40.21127269999999
APS Cariré,"Rua Cefisa Aguiar, 281, Centro, Cariré - Ce",Cariré,CE,,,-3.952369,-40.475502
APS Bela Cruz,"Rua Coronel Duca, S/N, Centro, Bela Cruz - Ce",Bela Cruz,CE,,,-3.056926,-40.171236
APS Itarema,"Avenida João Batista Rios, S/N, Centro, Itarema - Ce",Itarema,CE,,,-2.9235922,-39.9121666
APS Cruz,"Rua Genecino, S/N, Centro, Cruz - Ce",Cruz,CE,,,-5.4983977,-39.3206241
APS Amontada,"Avenida General Alipio Dos Santos, 1656, Centro, Amontada - Ce",Amontada,CE,,,-3.3676655,-39.821434
APS Tamboril,"Rua Jesuita Adeodato, S/N, Centro, Tamboril - Ce",Tamboril,CE,,,-4.835842,-40.3203215
APS Morrinhos/Ce,"Rua Padre João Batista, S/N, Centro, Morrinhos - Ce",Morrinhos,CE,,,-3.2274881,-40.1258685
APS Nova Russas,"Rua Hermenegildo Martins, S/N, Centro, Nova Russas - Ce",Nova Russas,CE,,,-4.7036748,-40.5594743
APS Tianguá,,Tianguá,CE,,,,
APS Ibiapina,,Ibiapina,CE,,,,
APS Ipu,"Rua Leocádio Ximenes, S/N, Centro, Ipu - Ce",Ipu,CE,,,-4.3160319,-40.7131163
APS Parambu,"Rua Da Matriz, S/N, Centro, Parambu - Ce",Parambu,CE,,,-6.2135387,-40.69657249999999
APS Ubajara,"Rua Luiz Cunha, S/N, Centro, Ubajara - Ce",Ubajara,CE,,,-3.8448901,-40.9183685
APS Ipueiras/Ce,"Antonio Alves De Oliveira, Centro, Ipueiras - Ce",Ipueiras,CE,,,-4.540311,-40.7180868
APS Marco,"Gaudêncio Leorne, Centro, Marco - Ce",Marco,CE,,,-3.1201191,-40.1475005
APS Novo Oriente,"Avenida Ulysses Guimarães, S/N, Centro, Novo Oriente - Ce",Novo Oriente,CE,,,-5.533481,-40.7795012
APS Aquidauana,"Rua 7 De Setembro, 940, Centro, Aquidauana - Ms",Aquidauana,MS,,,-20.4771042,-55.7911815
APS Campo Grande - 26 De Agosto,"Rua Vinte E Seis De Agosto, 347, Centro, Campo Grande - Ms",Campo Grande,MS,,,-20.4674051,-54.616756
APS Campo Grande - Alexandre Fleming,"Rua Alexandre Fleming, 1796, Vila Bandeirante, Campo Grande - Ms",Campo Grande,MS,,,-20.4860495,-54.64405259999999
APS Campo Grande - Coronel Antonino,"Av. Coronel Antonino, 718, Coronel Antonino, Campo Grande - Ms",Campo Grande,MS,,,-20.4413029,-54.6003838
APS Campo Grande - Horto Florestal,"Rua Anhandui, 113, Centro, Campo Grande - Ms",Campo Grande,MS,,,-20.4684488,-54.6208863
APS Cassilândia,"Rua Joaquim Balduino De Souza, 900, Centro, Cassilândia - Ms",Cassilândia,MS,,,-19.1124617,-51.7376806
APS Corumbá,"Rua Dom Aquino, 1265, Centro, Corumbá - Ms",Corumbá,MS,,,-19.0026129,-57.6545887
APS Coxim,"R. Viriato Bandeira, 121, Centro, Coxim - Ms",Coxim,MS,,,-18.504677,-54.7611741
APS Três Lagoas,"Rua Zuleide Perez Tabox, 336, Centro, Três Lagoas - Ms",Três Lagoas,MS,,,-20.7848669,-51.7072823
APS Aparecida Do Taboado,,Aparecida Do Taboado,MS,,,-20.0857163,-51.1015242
APS Bela Vista,"R. Barao De Ladario, 1607, Centro, Bela Vista - Ms",Bela Vista,MS,,,-22.1022965,-56.5361121
APS Bonito/Ms,"Rua Nossa Senhora Aparecida 829, Centro, Bonito - Ms",Bonito,MS,,,-21.124873,-56.4923631
APS Brasilândia,"Rua São Jose, 327, Centro, Brasilândia - Ms",Brasilândia,MS,,,-20.7722295,-54.7851531
APS Jardim/Ms,"Av. Duque De Caxias 1560, Centro, Jardim - Ms",Jardim,MS,,,-21.4854222,-56.1509817
APS Miranda,"Rua Gen. Amaro Bittencourt, 845, Centro, Miranda - Ms",Miranda,MS,,,-20.2391694,-56.3764446
APS Paranaíba,"Rua Maria Antonia, 111, Centro, Paranaíba - Ms",Paranaíba,MS,,,-19.6756432,-51.1894741
APS Rio Verde De Mato Grosso,"Rua Mal. Mascarenhas, S/N - Lotes 11/13, Centro, Rio Verde De Mato Grosso - Ms",Rio Verde De Mato Grosso,MS,,,-18.9200266,-54.8401655
APS São Gabriel Do Oeste,"Rua Albino De Souza Brandao, 504, Centro, São Gabriel Do Oeste - Ms",São Gabriel Do Oeste,MS,,,-19.3901106,-54.576513
APS Sidrolândia,"Rua Pernambuco, 848, Centro, Sidrolândia - Ms",Sidrolândia,MS,,,-20.9303462,-54.9665068
APS Costa Rica,"Rua Jose Narciso Toto, 244, Centro, Costa Rica - Ms",Costa Rica,MS,,,-18.5431222,-53.1232626
APS Anastácio,"Av. Jucelino Kubitschek, 1519, Centro, Anastácio - Ms",Anastácio,MS,,,-19.3985283,-54.58255339999999
APS Dourados,"Av. Weimar Goncalves Torres 3215, Centro, Dourados - Ms",Dourados,MS,,,-22.2251585,-54.7989629
APS Naviraí,"Rua Dos Jardins, 745, Centro, Naviraí - Ms",Naviraí,MS,,,-23.0636699,-54.20185619999999
APS Nova Andradina,"Jose Gomes Da Rocha, 1279, Centro, Nova Andradina - Ms",Nova Andradina,MS,,,-22.2535448,-53.3414977
APS Ponta Porã,"Duque De Caxias, 940, Centro, Ponta Porã - Ms",Ponta Porã,MS,,,-22.5419232,-55.72507950000001
APS Amambaí,"Dom Pedro Ii, S/N, Centro, Amambaí - Ms",Amambaí,MS,,,-23.1082838,-55.2284247
APS Bataguassu,"Av. Campo Grande, 263, Centro, Bataguassu - Ms",Bataguassu,MS,,,-21.7171668,-52.4254798
